/"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Minecraft","minecraft:chainmail_leggings",304,0,"false","Chain Leggings",""
"Minecraft","minecraft:chest",54,0,"false","Oak Chest","chest,chestWood"
"Minecraft","minecraft:chest_minecart",342,0,"false","Minecart with Chest",""
"Minecraft","minecraft:chicken",365,0,"false","Raw Chicken",""
"Minecraft","minecraft:chorus_flower",200,0,"false","Chorus Flower",""
"Minecraft","minecraft:chorus_fruit",432,0,"false","Chorus Fruit",""
"Minecraft","minecraft:chorus_fruit_popped",433,0,"false","Popped Chorus Fruit",""
"Minecraft","minecraft:chorus_plant",199,0,"false","Chorus Plant",""
"Minecraft","minecraft:clay",82,0,"false","Clay","blockClay"
"Minecraft","minecraft:clay_ball",337,0,"false","Clay","clay"
"Minecraft","minecraft:clock",347,0,"false","Clock",""
"Minecraft","minecraft:coal",263,0,"true","Coal","coal"
"Minecraft","minecraft:coal",263,1,"true","Charcoal","charcoal"
"Minecraft","minecraft:coal_block",173,0,"false","Block of Coal","blockCoal"
"Minecraft","minecraft:coal_ore",16,0,"false","Coal Ore","oreCoal"
"Minecraft","minecraft:cobblestone",4,0,"false","Cobblestone","cobblestone"
"Minecraft","minecraft:cobblestone_wall",139,0,"true","Cobblestone Wall",""
"Minecraft","minecraft:cobblestone_wall",139,1,"true","Mossy Cobblestone Wall",""
"Minecraft","minecraft:command_block",137,0,"false","Command Block",""
"Minecraft","minecraft:command_block_minecart",422,0,"false","Minecart with Command Block",""
"Minecraft","minecraft:comparator",404,0,"false","Redstone Comparator",""
"Minecraft","minecraft:compass",345,0,"false","Compass",""
"Minecraft","minecraft:concrete",251,0,"true","White Concrete",""
"Minecraft","minecraft:concrete",251,1,"true","Orange Concrete",""
"Minecraft","minecraft:concrete",251,2,"true","Magenta Concrete",""
"Minecraft","minecraft:concrete",251,3,"true","Light Blue Concrete",""
"Minecraft","minecraft:concrete",251,4,"true","Yellow Concrete",""
"Minecraft","minecraft:concrete",251,5,"true","Lime Concrete",""
"Minecraft","minecraft:concrete",251,6,"true","Pink Concrete",""
"Minecraft","minecraft:concrete",251,7,"true","Gray Concrete",""
"Minecraft","minecraft:concrete",251,8,"true","Light Gray Concrete",""
"Minecraft","minecraft:concrete",251,9,"true","Cyan Concrete",""
"Minecraft","minecraft:concrete",251,10,"true","Purple Concrete",""
"Minecraft","minecraft:concrete",251,11,"true","Blue Concrete",""
"Minecraft","minecraft:concrete",251,12,"true","Brown Concrete",""
"Minecraft","minecraft:concrete",251,13,"true","Green Concrete",""
"Minecraft","minecraft:concrete",251,14,"true","Red Concrete",""
"Minecraft","minecraft:concrete",251,15,"true","Black Concrete",""
"Minecraft","minecraft:concrete_powder",252,0,"true","White Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,1,"true","Orange Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,2,"true","Magenta Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,3,"true","Light Blue Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,4,"true","Yellow Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,5,"true","Lime Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,6,"true","Pink Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,7,"true","Gray Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,8,"true","Light Gray Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,9,"true","Cyan Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,10,"true","Purple Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,11,"true","Blue Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,12,"true","Brown Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,13,"true","Green Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,14,"true","Red Concrete Powder",""
"Minecraft","minecraft:concrete_powder",252,15,"true","Black Concrete Powder",""
"Minecraft","minecraft:cooked_beef",364,0,"false","Steak","listAllmeatcooked"
"Minecraft","minecraft:cooked_chicken",366,0,"false","Cooked Chicken","listAllmeatcooked"
"Minecraft","minecraft:cooked_fish",350,0,"true","Cooked Fish","listAllmeatcooked"
"Minecraft","minecraft:cooked_fish",350,1,"true","Cooked Salmon","listAllmeatcooked"
"Minecraft","minecraft:cooked_mutton",424,0,"false","Cooked Mutton","listAllmeatcooked"
"Minecraft","minecraft:cooked_porkchop",320,0,"false","Cooked Porkchop","listAllmeatcooked"
"Minecraft","minecraft:cooked_rabbit",412,0,"false","Cooked Rabbit","listAllmeatcooked"
"Minecraft","minecraft:cookie",357,0,"false","Cookie",""
"Minecraft","minecraft:crafting_table",58,0,"false","Crafting Table","workbench"
"Minecraft","minecraft:cyan_glazed_terracotta",244,0,"false","Cyan Glazed Terracotta",""
"Minecraft","minecraft:cyan_shulker_box",228,0,"false","Cyan Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:dark_oak_boat",448,0,"false","Dark Oak Boat",""
"Minecraft","minecraft:dark_oak_door",431,0,"false","Dark Oak Door","doorWood"
"Minecraft","minecraft:dark_oak_fence",191,0,"false","Dark Oak Fence","fenceWood"
"Minecraft","minecraft:dark_oak_fence_gate",186,0,"false","Dark Oak Fence Gate","fenceGateWood"
"Minecraft","minecraft:dark_oak_stairs",164,0,"false","Dark Oak Wood Stairs","stairWood"
"Minecraft","minecraft:daylight_detector",151,0,"false","Daylight Sensor",""
"Minecraft","minecraft:deadbush",32,0,"false","Dead Bush",""
"Minecraft","minecraft:detector_rail",28,0,"false","Detector Rail","rail"
"Minecraft","minecraft:diamond",264,0,"false","Diamond","gemDiamond"
"Minecraft","minecraft:diamond_axe",279,0,"false","Diamond Axe",""
"Minecraft","minecraft:diamond_block",57,0,"false","Block of Diamond","blockDiamond"
"Minecraft","minecraft:diamond_boots",313,0,"false","Diamond Boots",""
"Minecraft","minecraft:diamond_chestplate",311,0,"false","Diamond Chestplate",""
"Minecraft","minecraft:diamond_helmet",310,0,"false","Diamond Helmet",""
"Minecraft","minecraft:diamond_hoe",293,0,"false","Diamond Hoe",""
"Minecraft","minecraft:diamond_horse_armor",419,0,"false","Diamond Horse Armor",""
"Minecraft","minecraft:diamond_leggings",312,0,"false","Diamond Leggings",""
"Minecraft","minecraft:diamond_ore",56,0,"false","Diamond Ore","oreDiamond"
"Minecraft","minecraft:diamond_pickaxe",278,0,"false","Diamond Pickaxe",""
"Minecraft","minecraft:diamond_shovel",277,0,"false","Diamond Shovel",""
"Minecraft","minecraft:diamond_sword",276,0,"false","Diamond Sword",""
"Minecraft","minecraft:dirt",3,0,"true","Dirt","dirt"
"Minecraft","minecraft:dirt",3,1,"true","Coarse Dirt","dirt"
"Minecraft","minecraft:dirt",3,2,"true","Podzol","dirt"
"Minecraft","minecraft:dispenser",23,0,"false","Dispenser",""
"Minecraft","minecraft:double_plant",175,0,"true","Sunflower",""
"Minecraft","minecraft:double_plant",175,1,"true","Lilac",""
"Minecraft","minecraft:double_plant",175,2,"true","Double Tallgrass",""
"Minecraft","minecraft:double_plant",175,3,"true","Large Fern",""
"Minecraft","minecraft:double_plant",175,4,"true","Rose Bush",""
"Minecraft","minecraft:double_plant",175,5,"true","Peony",""
"Minecraft","minecraft:dragon_breath",437,0,"false","Dragon's Breath",""
"Minecraft","minecraft:dragon_egg",122,0,"false","Dragon Egg",""
"Minecraft","minecraft:dropper",158,0,"false","Dropper",""
"Minecraft","minecraft:dye",351,0,"true","Ink Sac","dye,dyeBlack"
"Minecraft","minecraft:dye",351,1,"true","Rose Red","dye,dyeRed"
"Minecraft","minecraft:dye",351,2,"true","Cactus Green","dye,dyeGreen"
"Minecraft","minecraft:dye",351,3,"true","Cocoa Beans","dye,dyeBrown"
"Minecraft","minecraft:dye",351,4,"true","Lapis Lazuli","dye,dyeBlue,gemLapis"
"Minecraft","minecraft:dye",351,5,"true","Purple Dye","dye,dyePurple"
"Minecraft","minecraft:dye",351,6,"true","Cyan Dye","dye,dyeCyan"
"Minecraft","minecraft:dye",351,7,"true","Light Gray Dye","dye,dyeLightGray"
"Minecraft","minecraft:dye",351,8,"true","Gray Dye","dye,dyeGray"
"Minecraft","minecraft:dye",351,9,"true","Pink Dye","dye,dyePink"
"Minecraft","minecraft:dye",351,10,"true","Lime Dye","dye,dyeLime"
"Minecraft","minecraft:dye",351,11,"true","Dandelion Yellow","dye,dyeYellow"
"Minecraft","minecraft:dye",351,12,"true","Light Blue Dye","dye,dyeLightBlue"
"Minecraft","minecraft:dye",351,13,"true","Magenta Dye","dye,dyeMagenta"
"Minecraft","minecraft:dye",351,14,"true","Orange Dye","dye,dyeOrange"
"Minecraft","minecraft:dye",351,15,"true","Bone Meal","dye,dyeWhite"
"Minecraft","minecraft:egg",344,0,"false","Egg","egg"
"Minecraft","minecraft:elytra",443,0,"false","Elytra",""
"Minecraft","minecraft:emerald",388,0,"false","Emerald","gemEmerald"
"Minecraft","minecraft:emerald_block",133,0,"false","Block of Emerald","blockEmerald"
"Minecraft","minecraft:emerald_ore",129,0,"false","Emerald Ore","oreEmerald"
"Minecraft","minecraft:enchanted_book",403,0,"false","Enchanted Book",""
"Minecraft","minecraft:enchanting_table",116,0,"false","Enchantment Table",""
"Minecraft","minecraft:end_bricks",206,0,"false","End Stone Bricks",""
"Minecraft","minecraft:end_crystal",426,0,"false","End Crystal",""
"Minecraft","minecraft:end_portal_frame",120,0,"false","End Portal",""
"Minecraft","minecraft:end_rod",198,0,"false","End Rod",""
"Minecraft","minecraft:end_stone",121,0,"false","End Stone","endstone"
"Minecraft","minecraft:ender_chest",130,0,"false","Ender Chest","chest,chestEnder"
"Minecraft","minecraft:ender_eye",381,0,"false","Eye of Ender",""
"Minecraft","minecraft:ender_pearl",368,0,"false","Ender Pearl","enderpearl"
"Minecraft","minecraft:experience_bottle",384,0,"false","Bottle o' Enchanting",""
"Minecraft","minecraft:farmland",60,0,"false","Farmland",""
"Minecraft","minecraft:feather",288,0,"false","Feather","feather"
"Minecraft","minecraft:fence",85,0,"false","Oak Fence","fenceWood"
"Minecraft","minecraft:fence_gate",107,0,"false","Oak Fence Gate","fenceGateWood"
"Minecraft","minecraft:fermented_spider_eye",376,0,"false","Fermented Spider Eye",""
"Minecraft","minecraft:filled_map",358,0,"true","Map",""
"Minecraft","minecraft:fire_charge",385,0,"false","Fire Charge",""
"Minecraft","minecraft:firework_charge",402,0,"false","Firework Star",""
"Minecraft","minecraft:fireworks",401,0,"false","Firework Rocket",""
"Minecraft","minecraft:fish",349,0,"true","Raw Fish","fish"
"Minecraft","minecraft:fish",349,1,"true","Raw Salmon","fish"
"Minecraft","minecraft:fish",349,2,"true","Clownfish","fish"
"Minecraft","minecraft:fish",349,3,"true","Pufferfish","fish"
"Minecraft","minecraft:fishing_rod",346,0,"false","Fishing Rod",""
"Minecraft","minecraft:flint",318,0,"false","Flint",""
"Minecraft","minecraft:flint_and_steel",259,0,"false","Flint and Steel",""
"Minecraft","minecraft:flower_pot",390,0,"false","Flower Pot",""
"Minecraft","minecraft:furnace",61,0,"false","Furnace",""
"Minecraft","minecraft:furnace_minecart",343,0,"false","Minecart with Furnace",""
"Minecraft","minecraft:ghast_tear",370,0,"false","Ghast Tear",""
"Minecraft","minecraft:glass",20,0,"false","Glass","blockGlass,blockGlassColorless"
"Minecraft","minecraft:glass_bottle",374,0,"false","Glass Bottle",""
"Minecraft","minecraft:glass_pane",102,0,"false","Glass Pane","paneGlass,paneGlassColorless"
"Minecraft","minecraft:glowstone",89,0,"false","Glowstone","blockGlowstone,glowstone"
"Minecraft","minecraft:glowstone_dust",348,0,"false","Glowstone Dust","dustGlowstone"
"Minecraft","minecraft:gold_block",41,0,"false","Block of Gold","blockGold,blockMetal,blockWarpCoreCore"
"Minecraft","minecraft:gold_ingot",266,0,"false","Gold Ingot","ingotGold"
"Minecraft","minecraft:gold_nugget",371,0,"false","Gold Nugget","nuggetGold"
"Minecraft","minecraft:gold_ore",14,0,"false","Gold Ore","oreGold"
"Minecraft","minecraft:golden_apple",322,0,"true","Golden Apple",""
"Minecraft","minecraft:golden_apple",322,1,"true","Golden Apple",""
"Minecraft","minecraft:golden_axe",286,0,"false","Golden Axe",""
"Minecraft","minecraft:golden_boots",317,0,"false","Golden Boots",""
"Minecraft","minecraft:golden_carrot",396,0,"false","Golden Carrot",""
"Minecraft","minecraft:golden_chestplate",315,0,"false","Golden Chestplate",""
"Minecraft","minecraft:golden_helmet",314,0,"false","Golden Helmet",""
"Minecraft","minecraft:golden_hoe",294,0,"false","Golden Hoe",""
"Minecraft","minecraft:golden_horse_armor",418,0,"false","Gold Horse Armor",""
"Minecraft","minecraft:golden_leggings",316,0,"false","Golden Leggings",""
"Minecraft","minecraft:golden_pickaxe",285,0,"false","Golden Pickaxe",""
"Minecraft","minecraft:golden_rail",27,0,"false","Powered Rail","rail"
"Minecraft","minecraft:golden_shovel",284,0,"false","Golden Shovel",""
"Minecraft","minecraft:golden_sword",283,0,"false","Golden Sword",""
"Minecraft","minecraft:grass",2,0,"false","Grass Block","grass"
"Minecraft","minecraft:grass_path",208,0,"false","Grass Path",""
"Minecraft","minecraft:gravel",13,0,"false","Gravel","gravel"
"Minecraft","minecraft:gray_glazed_terracotta",242,0,"false","Gray Glazed Terracotta",""
"Minecraft","minecraft:gray_shulker_box",226,0,"false","Gray Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:green_glazed_terracotta",248,0,"false","Green Glazed Terracotta",""
"Minecraft","minecraft:green_shulker_box",232,0,"false","Green Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:gunpowder",289,0,"false","Gunpowder","gunpowder"
"Minecraft","minecraft:hardened_clay",172,0,"false","Terracotta",""
"Minecraft","minecraft:hay_block",170,0,"false","Hay Bale",""
"Minecraft","minecraft:heavy_weighted_pressure_plate",148,0,"false","Weighted Pressure Plate (Heavy)",""
"Minecraft","minecraft:hopper",154,0,"false","Hopper","hopper"
"Minecraft","minecraft:hopper_minecart",408,0,"false","Minecart with Hopper",""
"Minecraft","minecraft:ice",79,0,"false","Ice",""
"Minecraft","minecraft:iron_axe",258,0,"false","Iron Axe",""
"Minecraft","minecraft:iron_bars",101,0,"false","Iron Bars",""
"Minecraft","minecraft:iron_block",42,0,"false","Block of Iron","blockIron,blockMetal"
"Minecraft","minecraft:iron_boots",309,0,"false","Iron Boots",""
"Minecraft","minecraft:iron_chestplate",307,0,"false","Iron Chestplate",""
"Minecraft","minecraft:iron_door",330,0,"false","Iron Door",""
"Minecraft","minecraft:iron_helmet",306,0,"false","Iron Helmet",""
"Minecraft","minecraft:iron_hoe",292,0,"false","Iron Hoe",""
"Minecraft","minecraft:iron_horse_armor",417,0,"false","Iron Horse Armor",""
"Minecraft","minecraft:iron_ingot",265,0,"false","Iron Ingot","ingotIron"
"Minecraft","minecraft:iron_leggings",308,0,"false","Iron Leggings",""
"Minecraft","minecraft:iron_nugget",452,0,"false","Iron Nugget","nuggetIron"
"Minecraft","minecraft:iron_ore",15,0,"false","Iron Ore","oreIron"
"Minecraft","minecraft:iron_pickaxe",257,0,"false","Iron Pickaxe",""
"Minecraft","minecraft:iron_shovel",256,0,"false","Iron Shovel",""
"Minecraft","minecraft:iron_sword",267,0,"false","Iron Sword",""
"Minecraft","minecraft:iron_trapdoor",167,0,"false","Iron Trapdoor",""
"Minecraft","minecraft:item_frame",389,0,"false","Item Frame",""
"Minecraft","minecraft:jukebox",84,0,"false","Jukebox",""
"Minecraft","minecraft:jungle_boat",446,0,"false","Jungle Boat",""
"Minecraft","minecraft:jungle_door",429,0,"false","Jungle Door","doorWood"
"Minecraft","minecraft:jungle_fence",190,0,"false","Jungle Fence","fenceWood"
"Minecraft","minecraft:jungle_fence_gate",185,0,"false","Jungle Fence Gate","fenceGateWood"
"Minecraft","minecraft:jungle_stairs",136,0,"false","Jungle Wood Stairs","stairWood"
"Minecraft","minecraft:knowledge_book",453,0,"false","Knowledge Book",""
"Minecraft","minecraft:ladder",65,0,"false","Ladder",""
"Minecraft","minecraft:lapis_block",22,0,"false","Lapis Lazuli Block","blockLapis"
"Minecraft","minecraft:lapis_ore",21,0,"false","Lapis Lazuli Ore","oreLapis"
"Minecraft","minecraft:lava_bucket",327,0,"false","Lava Bucket",""
"Minecraft","minecraft:lead",420,0,"false","Lead",""
"Minecraft","minecraft:leather",334,0,"false","Leather","leather"
"Minecraft","minecraft:leather_boots",301,0,"false","Leather Boots",""
"Minecraft","minecraft:leather_chestplate",299,0,"false","Leather Tunic",""
"Minecraft","minecraft:leather_helmet",298,0,"false","Leather Cap",""
"Minecraft","minecraft:leather_leggings",300,0,"false","Leather Pants",""
"Minecraft","minecraft:leaves",18,0,"true","Oak Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,1,"true","Spruce Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,2,"true","Birch Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,3,"true","Jungle Leaves","treeLeaves"
"Minecraft","minecraft:leaves2",161,0,"true","Acacia Leaves","treeLeaves"
"Minecraft","minecraft:leaves2",161,1,"true","Dark Oak Leaves","treeLeaves"
"Minecraft","minecraft:lever",69,0,"false","Lever",""
"Minecraft","minecraft:light_blue_glazed_terracotta",238,0,"false","Light Blue Glazed Terracotta",""
"Minecraft","minecraft:light_blue_shulker_box",222,0,"false","Light Blue Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:light_weighted_pressure_plate",147,0,"false","Weighted Pressure Plate (Light)",""
"Minecraft","minecraft:lime_glazed_terracotta",240,0,"false","Lime Glazed Terracotta",""
"Minecraft","minecraft:lime_shulker_box",224,0,"false","Lime Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:lingering_potion",441,0,"false","Lingering Uncraftable Potion",""
"Minecraft","minecraft:lit_pumpkin",91,0,"false","Jack o'Lantern",""
"Minecraft","minecraft:log",17,0,"true","Oak Wood","logWood"
"Minecraft","minecraft:log",17,1,"true","Spruce Wood","logWood"
"Minecraft","minecraft:log",17,2,"true","Birch Wood","logWood"
"Minecraft","minecraft:log",17,3,"true","Jungle Wood","logWood"
"Minecraft","minecraft:log2",162,0,"true","Acacia Wood","logWood"
"Minecraft","minecraft:log2",162,1,"true","Dark Oak Wood","logWood"
"Minecraft","minecraft:magenta_glazed_terracotta",237,0,"false","Magenta Glazed Terracotta",""
"Minecraft","minecraft:magenta_shulker_box",221,0,"false","Magenta Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:magma",213,0,"false","Magma Block","blockMagma"
"Minecraft","minecraft:magma_cream",378,0,"false","Magma Cream",""
"Minecraft","minecraft:map",395,0,"false","Empty Map",""
"Minecraft","minecraft:melon",360,0,"false","Melon",""
"Minecraft","minecraft:melon_block",103,0,"false","Melon","cropMelon"
"Minecraft","minecraft:melon_seeds",362,0,"false","Melon Seeds","seed,seedMelon"
"Minecraft","minecraft:milk_bucket",335,0,"false","Milk",""
"Minecraft","minecraft:minecart",328,0,"false","Minecart",""
"Minecraft","minecraft:mob_spawner",52,0,"false","Monster Spawner",""
"Minecraft","minecraft:monster_egg",97,0,"true","Stone Monster Egg",""
"Minecraft","minecraft:monster_egg",97,1,"true","Cobblestone Monster Egg",""
"Minecraft","minecraft:monster_egg",97,2,"true","Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,3,"true","Mossy Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,4,"true","Cracked Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,5,"true","Chiseled Stone Brick Monster Egg",""
"Minecraft","minecraft:mossy_cobblestone",48,0,"false","Moss Stone","blockMossy"
"Minecraft","minecraft:mushroom_stew",282,0,"false","Mushroom Stew",""
"Minecraft","minecraft:mutton",423,0,"false","Raw Mutton",""
"Minecraft","minecraft:mycelium",110,0,"false","Mycelium",""
"Minecraft","minecraft:name_tag",421,0,"false","Name Tag",""
"Minecraft","minecraft:nether_brick",112,0,"false","Nether Brick",""
"Minecraft","minecraft:nether_brick_fence",113,0,"false","Nether Brick Fence",""
"Minecraft","minecraft:nether_brick_stairs",114,0,"false","Nether Brick Stairs",""
"Minecraft","minecraft:nether_star",399,0,"false","Nether Star","netherStar"
"Minecraft","minecraft:nether_wart",372,0,"false","Nether Wart","cropNetherWart"
"Minecraft","minecraft:nether_wart_block",214,0,"false","Nether Wart Block","blockNetherWart"
"Minecraft","minecraft:netherbrick",405,0,"false","Nether Brick","ingotBrickNether"
"Minecraft","minecraft:netherrack",87,0,"false","Netherrack","netherrack"
"Minecraft","minecraft:noteblock",25,0,"false","Note Block",""
"Minecraft","minecraft:oak_stairs",53,0,"false","Oak Wood Stairs","stairWood"
"Minecraft","minecraft:observer",218,0,"false","Observer",""
"Minecraft","minecraft:obsidian",49,0,"false","Obsidian","obsidian"
"Minecraft","minecraft:orange_glazed_terracotta",236,0,"false","Orange Glazed Terracotta",""
"Minecraft","minecraft:orange_shulker_box",220,0,"false","Orange Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:packed_ice",174,0,"false","Packed Ice",""
"Minecraft","minecraft:painting",321,0,"false","Painting",""
"Minecraft","minecraft:paper",339,0,"false","Paper","paper"
"Minecraft","minecraft:pink_glazed_terracotta",241,0,"false","Pink Glazed Terracotta",""
"Minecraft","minecraft:pink_shulker_box",225,0,"false","Pink Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:piston",33,0,"false","Piston",""
"Minecraft","minecraft:planks",5,0,"true","Oak Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,1,"true","Spruce Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,2,"true","Birch Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,3,"true","Jungle Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,4,"true","Acacia Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,5,"true","Dark Oak Wood Planks","plankWood"
"Minecraft","minecraft:poisonous_potato",394,0,"false","Poisonous Potato",""
"Minecraft","minecraft:porkchop",319,0,"false","Raw Porkchop",""
"Minecraft","minecraft:potato",392,0,"false","Potato","cropPotato"
"Minecraft","minecraft:potion",373,0,"false","Uncraftable Potion","cofh:potion"
"Minecraft","minecraft:prismarine",168,0,"true","Prismarine","blockPrismarine,prismarine"
"Minecraft","minecraft:prismarine",168,1,"true","Prismarine Bricks","blockPrismarineBrick,prismarine"
"Minecraft","minecraft:prismarine",168,2,"true","Dark Prismarine","blockPrismarineDark,prismarine"
"Minecraft","minecraft:prismarine_crystals",410,0,"false","Prismarine Crystals","dustPrismarine"
"Minecraft","minecraft:prismarine_shard",409,0,"false","Prismarine Shard","gemPrismarine"
"Minecraft","minecraft:pumpkin",86,0,"false","Pumpkin","cropPumpkin"
"Minecraft","minecraft:pumpkin_pie",400,0,"false","Pumpkin Pie",""
"Minecraft","minecraft:pumpkin_seeds",361,0,"false","Pumpkin Seeds","seed,seedPumpkin"
"Minecraft","minecraft:purple_glazed_terracotta",245,0,"false","Purple Glazed Terracotta",""
"Minecraft","minecraft:purple_shulker_box",229,0,"false","Purple Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:purpur_block",201,0,"false","Purpur Block",""
"Minecraft","minecraft:purpur_pillar",202,0,"false","Purpur Pillar",""
"Minecraft","minecraft:purpur_slab",205,0,"true","Purpur Slab",""
"Minecraft","minecraft:purpur_stairs",203,0,"false","Purpur Stairs",""
"Minecraft","minecraft:quartz",406,0,"false","Nether Quartz","gemQuartz"
"Minecraft","minecraft:quartz_block",155,0,"true","Block of Quartz","blockQuartz"
"Minecraft","minecraft:quartz_block",155,1,"true","Chiseled Quartz Block",""
"Minecraft","minecraft:quartz_block",155,2,"true","Pillar Quartz Block",""
"Minecraft","minecraft:quartz_ore",153,0,"false","Nether Quartz Ore","oreQuartz"
"Minecraft","minecraft:quartz_stairs",156,0,"false","Quartz Stairs",""
"Minecraft","minecraft:rabbit",411,0,"false","Raw Rabbit",""
"Minecraft","minecraft:rabbit_foot",414,0,"false","Rabbit's Foot",""
"Minecraft","minecraft:rabbit_hide",415,0,"false","Rabbit Hide",""
"Minecraft","minecraft:rabbit_stew",413,0,"false","Rabbit Stew",""
"Minecraft","minecraft:rail",66,0,"false","Rail","rail"
"Minecraft","minecraft:record_11",2266,0,"false","Music Disc","record"
"Minecraft","minecraft:record_13",2256,0,"false","Music Disc","record"
"Minecraft","minecraft:record_blocks",2258,0,"false","Music Disc","record"
"Minecraft","minecraft:record_cat",2257,0,"false","Music Disc","record"
"Minecraft","minecraft:record_chirp",2259,0,"false","Music Disc","record"
"Minecraft","minecraft:record_far",2260,0,"false","Music Disc","record"
"Minecraft","minecraft:record_mall",2261,0,"false","Music Disc","record"
"Minecraft","minecraft:record_mellohi",2262,0,"false","Music Disc","record"
"Minecraft","minecraft:record_stal",2263,0,"false","Music Disc","record"
"Minecraft","minecraft:record_strad",2264,0,"false","Music Disc","record"
"Minecraft","minecraft:record_wait",2267,0,"false","Music Disc","record"
"Minecraft","minecraft:record_ward",2265,0,"false","Music Disc","record"
"Minecraft","minecraft:red_flower",38,0,"true","Poppy",""
"Minecraft","minecraft:red_flower",38,1,"true","Blue Orchid",""
"Minecraft","minecraft:red_flower",38,2,"true","Allium",""
"Minecraft","minecraft:red_flower",38,3,"true","Azure Bluet",""
"Minecraft","minecraft:red_flower",38,4,"true","Red Tulip",""
"Minecraft","minecraft:red_flower",38,5,"true","Orange Tulip",""
"Minecraft","minecraft:red_flower",38,6,"true","White Tulip",""
"Minecraft","minecraft:red_flower",38,7,"true","Pink Tulip",""
"Minecraft","minecraft:red_flower",38,8,"true","Oxeye Daisy",""
"Minecraft","minecraft:red_glazed_terracotta",249,0,"false","Red Glazed Terracotta",""
"Minecraft","minecraft:red_mushroom",40,0,"false","Mushroom","mushroomAny"
"Minecraft","minecraft:red_mushroom_block",100,0,"false","Mushroom",""
"Minecraft","minecraft:red_nether_brick",215,0,"false","Red Nether Brick",""
"Minecraft","minecraft:red_sandstone",179,0,"true","Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone",179,1,"true","Chiseled Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone",179,2,"true","Smooth Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone_stairs",180,0,"false","Red Sandstone Stairs",""
"Minecraft","minecraft:red_shulker_box",233,0,"false","Red Shulker Box","chest,shulkerBox"
"Minecraft","minecraft:redstone",331,0,"false","Redstone","dustRedstone"
"Minecraft","minecraft:redstone_block",152,0,"false","Block of Redstone","blockRedstone"
"Minecraft","minecraft:redstone_lamp",123,0,"false","Redstone Lamp",""
"Minecraft","minecraft:redstone_ore",73,0,"false","Redstone Ore","oreRedstone"
"Minecraft","minecraft:redstone_torch",76,0,"false","Redstone Torch",""
"Minecraft","minecraft:reeds",338,0,"false","Sugar Canes","sugarcane"
"Minecraft","minecraft:repeater",356,0,"false","Redstone Repeater",""
"Minecraft","minecraft:repeating_command_block",210,0,"false","Repeating Command Block",""
"Minecraft","minecraft:rotten_flesh",367,0,"false","Rotten Flesh",""
"Minecraft","minecraft:saddle",329,0,"false","Saddle",""
"Minecraft","minecraft:sand",12,0,"true","Sand","sand"
"Minecraft","minecraft:sand",12,1,"true","Red Sand","sand"
"Minecraft","minecraft:sandstone",24,0,"true","Sandstone","sandstone"
"Minecraft","minecraft:sandstone",24,1,"true","Chiseled Sandstone","sandstone"
"Minecraft","minecraft:sandstone",24,2,"true","Smooth Sandstone","sandstone"
"Minecraft","minecraft:sandstone_stairs",128,0,"false","Sandstone Stairs",""
"Minecraft","minecraft:sapling",6,0,"true","Oak Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,1,"true","Spruce Sapling","treeSapling"
